"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"51","Bayesian","NOX","fml103","data_1yr",0.0248233133731639,-0.0260222991449539,0.0787565018164671,0.8165
"52","Bayesian","NOX","fml106","data_1yr",-0.0425383968666125,-0.159844704369262,0.0895435893967109,0.23825
"53","Bayesian","NOX","fml107","data_1yr",-0.0544398841005602,-0.16695629424154,0.0782557964260493,0.1925
"54","Bayesian","NOX","fml108","data_1yr",-0.0410903503232806,-0.162012745668848,0.0908976980441616,0.2495
"55","Bayesian","NOX","fml109","data_1yr",-0.0467527266788041,-0.164192694236869,0.0820305097104681,0.2285
"56","Bayesian","NOX","fml110","data_1yr",-0.040282776698162,-0.154405790226117,0.087415327455695,0.2445
"57","Bayesian","NOX","fml111","data_1yr",-0.026887555160789,-0.153449992127637,0.099001458727191,0.33425
"58","Bayesian","NOX","fml112","data_1yr",-0.0463548620415311,-0.161982339566884,0.0956543760151267,0.22025
"59","Bayesian","NOX","fml113","data_1yr",-0.0427081332789123,-0.164095087622484,0.0871788785071796,0.2475
"60","Bayesian","NOX","fml114","data_1yr",-0.0422626775483018,-0.159234292112721,0.0831384370484738,0.251725
"61","Bayesian","NOX","fml115","data_1yr",-0.0448853722967487,-0.179254440990384,0.0864914787470474,0.231125
"62","Bayesian","NOX","fml116","data_1yr",-0.0365711569119468,-0.171982552955975,0.113615851100356,NA
"63","Bayesian","NOX","fml101","data_5yrs",-0.0464101809870548,-0.180994166342498,0.0893556574951497,0.27775
"64","Bayesian","NOX","fml102","data_5yrs",-0.0457769506989232,-0.178888992558628,0.0911345902816671,0.2615
"65","Bayesian","NOX","fml103","data_5yrs",0.0192912757707659,-0.0342555406408656,0.0733092523869978,0.758
"66","Bayesian","NOX","fml106","data_5yrs",-0.0474068917557473,-0.171977093014989,0.0877263840896452,0.2515
"67","Bayesian","NOX","fml107","data_5yrs",-0.0505257580587065,-0.174053654758252,0.0829045333487386,0.19375
"68","Bayesian","NOX","fml108","data_5yrs",-0.0492185133552355,-0.166832193818373,0.0897016600566949,0.237
"69","Bayesian","NOX","fml109","data_5yrs",-0.0449450001383619,-0.171088377863604,0.0951013843929174,0.26975
"70","Bayesian","NOX","fml110","data_5yrs",-0.0470644447347035,-0.170981933709752,0.0880792475244949,0.22825
"71","Bayesian","NOX","fml111","data_5yrs",-0.0511022258542444,-0.185219950271972,0.090835728803865,0.2345
"72","Bayesian","NOX","fml112","data_5yrs",-0.0517675424501488,-0.180711582784565,0.0872217864817397,0.2175
"73","Bayesian","NOX","fml113","data_5yrs",-0.0640989024938968,-0.170265384721141,0.0700496742235093,0.1505
"74","Bayesian","NOX","fml114","data_5yrs",-0.0330006699540392,-0.172100988228862,0.082404586886885,0.30325
