"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"118","Bayesian","CO","fml116","data_5yrs",-0.0709872426050103,-0.170770749072674,0.0369502611670331,NA
"119","Bayesian","CO","fml101","data_10yrs",-0.0327094630918549,-0.130054770986253,0.0740859739668587,0.24
"120","Bayesian","CO","fml102","data_10yrs",-0.0322274779278329,-0.130624673612122,0.079376567188133,0.221
"121","Bayesian","CO","fml104","data_10yrs",0.0162358411756662,-0.0386567238744654,0.0738936405999637,0.724
"122","Bayesian","CO","fml106","data_10yrs",-0.0325015754319916,-0.138756547370534,0.076443326837373,0.27525
"123","Bayesian","CO","fml107","data_10yrs",-0.0342943421686812,-0.128588732587634,0.0749745838774796,0.2565
"124","Bayesian","CO","fml108","data_10yrs",-0.0338552445266832,-0.129352484814958,0.0759113649948802,0.25525
"125","Bayesian","CO","fml109","data_10yrs",-0.0313394579374258,-0.131834462073283,0.0871038646887161,0.2715
"126","Bayesian","CO","fml110","data_10yrs",-0.0306720716430671,-0.128284118616949,0.0771691091169271,0.26225
"127","Bayesian","CO","fml111","data_10yrs",-0.0329286060958639,-0.14544458604015,0.0800909032209882,0.28325
"128","Bayesian","CO","fml112","data_10yrs",-0.0339651973769369,-0.137428711586329,0.0793651059791169,0.24725
"129","Bayesian","CO","fml113","data_10yrs",-0.0348816234024717,-0.140729509896366,0.0809706907022743,0.2545
"130","Bayesian","CO","fml114","data_10yrs",-0.0321933772995466,-0.135870919910783,0.0815170590231531,0.2657
"131","Bayesian","CO","fml115","data_10yrs",-0.0335969378593525,-0.13467093073481,0.0802801206705603,0.262325
"132","Bayesian","CO","fml116","data_10yrs",-0.0410291512190896,-0.150570679067661,0.0818789899599626,NA
"133","Bayesian","EC","fml101","data_1yr",0.130655201073664,0.0147548358895204,0.248822532940002,0.9885
"134","Bayesian","EC","fml102","data_1yr",0.126368828372833,0.00234866410502566,0.27649699935142,0.977
"135","Bayesian","EC","fml105","data_1yr",0.0480970141622439,-0.00382070439634563,0.102583033384405,0.96325
"136","Bayesian","EC","fml106","data_1yr",0.117182209536843,0.0126996831961823,0.243559649636166,0.98375
"137","Bayesian","EC","fml107","data_1yr",0.128342883237582,-0.00290439048464919,0.249865785855631,0.97325
"138","Bayesian","EC","fml108","data_1yr",0.128637436715026,0.00336497376859723,0.253153321155235,0.979
"139","Bayesian","EC","fml109","data_1yr",0.124397926077855,0.0124838784384773,0.24380069018532,0.987
"140","Bayesian","EC","fml110","data_1yr",0.12137285110146,0.0107692819036866,0.241738709335438,0.982
"141","Bayesian","EC","fml111","data_1yr",0.124890248630095,-0.00396727177746969,0.24067237389348,0.967
"142","Bayesian","EC","fml112","data_1yr",0.126011468938218,0.00567205614527566,0.248380056444664,0.97925
"143","Bayesian","EC","fml113","data_1yr",0.121977003561612,0.00625318550452181,0.247273877103899,0.982
"144","Bayesian","EC","fml114","data_1yr",0.123891310238226,0.00976884396425537,0.247340806525448,0.98295
"145","Bayesian","EC","fml115","data_1yr",0.12878476737274,0.0126564677371668,0.257595993585552,0.985175
"146","Bayesian","EC","fml116","data_1yr",0.129149090764688,0.005400517082224,0.26417230709861,NA
"147","Bayesian","EC","fml101","data_5yrs",0.10674009188295,-0.00956321298433971,0.233822952061607,0.96175
"148","Bayesian","EC","fml102","data_5yrs",0.104679687576526,-0.0225315471508559,0.23436604775504,0.95175
"149","Bayesian","EC","fml105","data_5yrs",0.0373447274473948,-0.0140179689757012,0.0896293033897688,0.9185
"150","Bayesian","EC","fml106","data_5yrs",0.103615196757531,-0.0170532993258837,0.224835421129194,0.9585
"151","Bayesian","EC","fml107","data_5yrs",0.104178735006399,-0.0156869084217547,0.229053192513634,0.9575
"152","Bayesian","EC","fml108","data_5yrs",0.109098850194714,-0.0166125686776754,0.239870844713729,0.947
"153","Bayesian","EC","fml109","data_5yrs",0.10376892964592,-0.0198284058850808,0.242985299173971,0.95075
"154","Bayesian","EC","fml110","data_5yrs",0.0972239970412585,-0.00856324229471517,0.222842799056275,0.96125
"155","Bayesian","EC","fml111","data_5yrs",0.107384319914,-0.0127224617841676,0.236450130730556,0.959
"156","Bayesian","EC","fml112","data_5yrs",0.109386263839531,-0.0117522804414871,0.24020097649533,0.9575
"157","Bayesian","EC","fml113","data_5yrs",0.106528454125249,-0.0133727443959701,0.237005605164534,0.95925
"158","Bayesian","EC","fml114","data_5yrs",0.129204259216514,-0.0133297627947689,0.241726927636592,0.958825
"159","Bayesian","EC","fml115","data_5yrs",0.108174687925697,-0.0133614741616922,0.234485520381068,0.958225
